ID_MUNICIP,code_muni,ID_ESTADO
431210,4312104,43
521210,5212105,52
231210,2312106,23
421210,4212106,42
411210,4112108,41
261210,2612109,26
311210,3112109,31
431213,4312138,43
431215,4312153,43
171215,1712157,17
431217,4312179,43
251220,2512200,25
291220,2912202,29
241220,2412203,24
431220,4312203,43
521220,5212204,52
231220,2312205,23
421220,4212205,42
411220,4112207,41
261220,2612208,26
311220,3112208,31
211220,2112209,21
351220,3512209,35
211223,2112233,21
421223,4212239,42
431225,4312252,43
521225,5212253,52
421225,4212254,42
421227,4212270,42
211227,2112274,21
291230,2912301,29
241230,2412302,24
431230,4312302,43
521230,5212303,52
231230,2312304,23
421230,4212304,42
411230,4112306,41
261230,2612307,26
311230,3112307,31
211230,2112308,21
351230,3512308,35
251230,2512309,25
431235,4312351,43
431237,4312377,43
431238,4312385,43
291240,2912400,29
241240,2412401,24
431240,4312401,43
231240,2312403,23
421240,4212403,42
171240,1712405,17
411240,4112405,41
261240,2612406,26
311240,3112406,31
211240,2112407,21
351240,3512407,35
251240,2512408,25
431242,4312427,43
431244,4312443,43
431245,4312450,43
171245,1712454,17
261245,2612455,26
211245,2112456,21
261247,2612471,26
431247,4312476,43
241250,2412500,24
431250,4312500,43
521250,5212501,52
231250,2312502,23
421250,4212502,42
171250,1712504,17
411250,4112504,41
261250,2612505,26
311250,3112505,31
211250,2112506,21
351250,3512506,35
251250,2512507,25
291250,2912509,29
261255,2612554,26
241255,2412559,24
521260,5212600,52
231260,2312601,23
421260,4212601,42
411260,4112603,41
261260,2612604,26
311260,3112604,31
211260,2112605,21
351260,3512605,35
251260,2512606,25
291260,2912608,29
241260,2412609,24
431260,4312609,43
431261,4312617,43
431262,4312625,43
421265,4212650,42
311265,3112653,31
431265,4312658,43
431267,4312674,43
231270,2312700,23
421270,4212700,42
171270,1712702,17
411270,4112702,41
261270,2612703,26
311270,3112703,31
211270,2112704,21
351270,3512704,35
251270,2512705,25
291270,2912707,29
241270,2412708,24
431270,4312708,43
521270,5212709,52
251272,2512721,25
251274,2512747,25
411275,4112751,41
251275,2512754,25
431275,4312757,43
251276,2512762,25
251278,2512788,25
171280,1712801,17
411280,4112801,41
261280,2612802,26
311280,3112802,31
211280,2112803,21
351280,3512803,35
251280,2512804,25
291280,2912806,29
241280,2412807,24
431280,4312807,43
521280,5212808,52
231280,2312809,23
421280,4212809,42
211285,2112852,21
411290,4112900,41
261290,2612901,26
311290,3112901,31
211290,2112902,21
351290,3512902,35
251290,2512903,25
291290,2912905,29
241290,2412906,24
431290,4312906,43
521290,5212907,52
231290,2312908,23
421290,4212908,42
431295,4312955,43
521295,5212956,52
411295,4112959,41
251300,2513000,25
291300,2913002,29
241300,2413003,24
431300,4313003,43
521300,5213004,52
231300,2313005,23
421300,4213005,42
411300,4113007,41
261300,2613008,26
311300,3113008,31
211300,2113009,21
351300,3513009,35
431301,4313011,43
431303,4313037,43
521305,5213053,52
431306,4313060,43
431308,4313086,43
521308,5213087,52
291310,2913101,29
241310,2413102,24
431310,4313102,43
521310,5213103,52
231310,2313104,23
421310,4213104,42
411310,4113106,41
261310,2613107,26
311310,3113107,31
351310,3513108,35
251310,2513109,25
421315,4213153,42
251315,2513158,25
291320,2913200,29
241320,2413201,24
431320,4313201,43
231320,2313203,23
421320,4213203,42
171320,1713205,17
411320,4113205,41
261320,2613206,26
311320,3113206,31
351320,3513207,35
251320,2513208,25
231325,2313252,23
411325,4113254,41
241330,2413300,24
431330,4313300,43
231330,2313302,23
421330,4213302,42
171330,1713304,17
411330,4113304,41
261330,2613305,26
311330,3113305,31
351330,3513306,35
251330,2513307,25
291330,2913309,29
431333,4313334,43
231335,2313351,23
421335,4213351,42
251335,2513356,25
241335,2413359,24
431335,4313359,43
431337,4313375,43
431339,4313391,43
521340,5213400,52
231340,2313401,23
421340,4213401,42
411340,4113403,41
261340,2613404,26
311340,3113404,31
351340,3513405,35
251340,2513406,25
291340,2913408,29
241340,2413409,24
431340,4313409,43
431342,4313425,43
411342,4113429,41
431344,4313441,43
411345,4113452,41
291345,2913457,29
431346,4313466,43
431349,4313490,43
231350,2313500,23
421350,4213500,42
411350,4113502,41
261350,2613503,26
311350,3113503,31
351350,3513504,35
251350,2513505,25
291350,2913507,29
241350,2413508,24
431350,4313508,43
521350,5213509,52
241355,2413557,24
231355,2313559,23
171360,1713601,17
411360,4113601,41
261360,2613602,26
311360,3113602,31
351360,3513603,35
251360,2513604,25
291360,2913606,29
241360,2413607,24
431360,4313607,43
231360,2313609,23
421360,4213609,42
251365,2513653,25
431365,4313656,43
171370,1713700,17
411370,4113700,41
261370,2613701,26
311370,3113701,31
351370,3513702,35
251370,2513703,25
291370,2913705,29
241370,2413706,24
431370,4313706,43
521370,5213707,52
231370,2313708,23
421370,4213708,42
411373,4113734,41
521375,5213756,52
231375,2313757,23
411375,4113759,41
521377,5213772,52
261380,2613800,26
311380,3113800,31
351380,3513801,35
251380,2513802,25
291380,2913804,29
241380,2413805,24
431380,4313805,43
521380,5213806,52
231380,2313807,23
421380,4213807,42
171380,1713809,17
411380,4113809,41
351385,3513850,35
251385,2513851,25
521385,5213855,52
351390,3513900,35
251390,2513901,25
291390,2913903,29
241390,2413904,24
431390,4313904,43
521390,5213905,52
231390,2313906,23
421390,4213906,42
411390,4113908,41
261390,2613909,26
311390,3113909,31
251392,2513927,25
251394,2513943,25
431395,4313953,43
231395,2313955,23
171395,1713957,17
251396,2513968,25
251398,2513984,25
291400,2914000,29
241400,2414001,24
431400,4314001,43
521400,5214002,52
231400,2314003,23
421400,4214003,42
411400,4114005,41
261400,2614006,26
311400,3114006,31
211400,2114007,21
351400,3514007,35
251400,2514008,25
431402,4314027,43
431403,4314035,43
431405,4314050,43
521405,5214051,52
431406,4314068,43
431407,4314076,43
241410,2414100,24
431410,4314100,43
521410,5214101,52
231410,2314102,23
421410,4214102,42
411410,4114104,41
261410,2614105,26
311410,3114105,31
351410,3514106,35
251410,2514107,25
291410,2914109,29
431413,4314134,43
421415,4214151,42
241415,2414159,24
431415,4314159,43
431417,4314175,43
421420,4214201,42
171420,1714203,17
411420,4114203,41
261420,2614204,26
311420,3114204,31
351420,3514205,35
251420,2514206,25
291420,2914208,29
241420,2414209,24
431420,4314209,43
421430,4214300,42
171430,1714302,17
411430,4114302,41
261430,2614303,26
311430,3114303,31
351430,3514304,35
251430,2514305,25
291430,2914307,29
241430,2414308,24
431430,4314308,43
411435,4114351,41
411440,4114401,41
261440,2614402,26
311440,3114402,31
351440,3514403,35
251440,2514404,25
291440,2914406,29
241440,2414407,24
431440,4314407,43
521440,5214408,52
421440,4214409,42
431442,4314423,43
251445,2514453,25
241445,2414456,24
431445,4314456,43
431446,4314464,43
431447,4314472,43
431449,4314498,43
411450,4114500,41
261450,2614501,26
311450,3114501,31
351450,3514502,35
251450,2514503,25
291450,2914505,29
241450,2414506,24
431450,4314506,43
521450,5214507,52
421450,4214508,42
431454,4314548,43
311455,3114550,31
251455,2514552,25
431455,4314555,43
261460,2614600,26
311460,3114600,31
351460,3514601,35
251460,2514602,25
291460,2914604,29
241460,2414605,24
431460,4314605,43
521460,5214606,52
421460,4214607,42
411460,4114609,41
251465,2514651,25
291465,2914653,29
351470,3514700,35
251470,2514701,25
291470,2914703,29
241470,2414704,24
431470,4314704,43
521470,5214705,52
421470,4214706,42
411470,4114708,41
261470,2614709,26
311470,3114709,31
241475,2414753,24
431475,4314753,43
431477,4314779,43
431478,4314787,43
251480,2514800,25
291480,2914802,29
241480,2414803,24
431480,4314803,43
521480,5214804,52
421480,4214805,42
411480,4114807,41
261480,2614808,26
311480,3114808,31
351480,3514809,35
521483,5214838,52
261485,2614857,26
521486,5214861,52
521487,5214879,52
171488,1714880,17
291490,2914901,29
241490,2414902,24
431490,4314902,43
521490,5214903,52
421490,4214904,42
411490,4114906,41
311490,3114907,31
351490,3514908,35
251490,2514909,25
351492,3514924,35
351495,3514957,35
421500,4215000,42
171500,1715002,17
411500,4115002,41
261500,2615003,26
311500,3115003,31
351500,3515004,35
251500,2515005,25
291500,2915007,29
241500,2415008,24
431500,4315008,43
521500,5215009,52
431505,4315057,43
421505,4215059,42
431507,4315073,43
421507,4215075,42
171510,1715101,17
411510,4115101,41
261510,2615102,26
311510,3115102,31
351510,3515103,35
251510,2515104,25
291510,2915106,29
431510,4315107,43
421510,4215109,42
351512,3515129,35
431513,4315131,43
431514,4315149,43
171515,1715150,17
351515,3515152,35
431515,4315156,43
431517,4315172,43
351518,3515186,35
351519,3515194,35
411520,4115200,41
261520,2615201,26
311520,3115201,31
351520,3515202,35
251520,2515203,25
291520,2915205,29
431520,4315206,43
521520,5215207,52
421520,4215208,42
521523,5215231,52
521525,5215256,52
171525,1715259,17
261530,2615300,26
311530,3115300,31
351530,3515301,35
251530,2515302,25
291530,2915304,29
431530,4315305,43
521530,5215306,52
421530,4215307,42
411530,4115309,41
431531,4315313,43
431532,4315321,43
351535,3515350,35
291535,2915353,29
431535,4315354,43
421535,4215356,42
411535,4115358,41
311535,3115359,31
351540,3515400,35
251540,2515401,25
291540,2915403,29
431540,4315404,43
521540,5215405,52
421540,4215406,42
411540,4115408,41
261540,2615409,26
311540,3115409,31
431545,4315453,43
421545,4215455,42
411545,4115457,41
311545,3115458,31
311547,3115474,31
251550,2515500,25
291550,2915502,29
431550,4315503,43
521550,5215504,52
421550,4215505,42
171550,1715507,17
411550,4115507,41
261550,2615508,26
311550,3115508,31
351550,3515509,35
431555,4315552,43
421555,4215554,42
291560,2915601,29
431560,4315602,43
521560,5215603,52
421560,4215604,42
411560,4115606,41
261560,2615607,26
311560,3115607,31
351560,3515608,35
251560,2515609,25
521565,5215652,52
421565,4215653,42
351565,3515657,35
421567,4215679,42
421568,4215687,42
421569,4215695,42
291570,2915700,29
431570,4315701,43
521570,5215702,52
421570,4215703,42
171570,1715705,17
411570,4115705,41
261570,2615706,26
311570,3115706,31
351570,3515707,35
251570,2515708,25
411573,4115739,41
431575,4315750,43
421575,4215752,42
171575,1715754,17
411575,4115754,41
431580,4315800,43
521580,5215801,52
421580,4215802,42
411580,4115804,41
261580,2615805,26
311580,3115805,31
351580,3515806,35
251580,2515807,25
291580,2915809,29
411585,4115853,41
521590,5215900,52
421590,4215901,42
411590,4115903,41
261590,2615904,26
311590,3115904,31
351590,3515905,35
251590,2515906,25
291590,2915908,29
431590,4315909,43
251593,2515930,25
431595,4315958,43
251597,2515971,25
411600,4116000,41
261600,2616001,26
311600,3116001,31
351600,3516002,35
251600,2516003,25
291600,2916005,29
431600,4316006,43
521600,5216007,52
421600,4216008,42
421605,4216057,42
411605,4116059,41
261610,2616100,26
311610,3116100,31
351610,3516101,35
251610,2516102,25
291610,2916104,29
431610,4316105,43
421610,4216107,42
171610,1716109,17
411610,4116109,41
251615,2516151,25
311615,3116159,31
261618,2616183,26
351620,3516200,35
251620,2516201,25
291620,2916203,29
431620,4316204,43
421620,4216206,42
171620,1716208,17
411620,4116208,41
261620,2616209,26
311620,3116209,31
421625,4216255,42
251630,2516300,25
291630,2916302,29
431630,4316303,43
521630,5216304,52
421630,4216305,42
171630,1716307,17
411630,4116307,41
261630,2616308,26
311630,3116308,31
351630,3516309,35
421635,4216354,42
291640,2916401,29
431640,4316402,43
521640,5216403,52
421640,4216404,42
411640,4116406,41
261640,2616407,26
311640,3116407,31
351640,3516408,35
251640,2516409,25
431642,4316428,43
431643,4316436,43
431645,4316451,43
521645,5216452,52
431647,4316477,43
291650,2916500,29
431650,4316501,43
421650,4216503,42
171650,1716505,17
411650,4116505,41
261650,2616506,26
311650,3116506,31
351650,3516507,35
251650,2516508,25
431660,4316600,43
421660,4216602,42
171660,1716604,17
411660,4116604,41
311660,3116605,31
351660,3516606,35
251660,2516607,25
291660,2916609,29
171665,1716653,17
421670,4216701,42
171670,1716703,17
411670,4116703,41
311670,3116704,31
351670,3516705,35
251670,2516706,25
291670,2916708,29
431670,4316709,43
431673,4316733,43
251675,2516755,25
431675,4316758,43
421680,4216800,42
411680,4116802,41
311680,3116803,31
351680,3516804,35
251680,2516805,25
291680,2916807,29
431680,4316808,43
521680,5216809,52
351685,3516853,35
291685,2916856,29
411690,4116901,41
311690,3116902,31
351690,3516903,35
251690,2516904,25
291690,2916906,29
431690,4316907,43
521690,5216908,52
421690,4216909,42
411695,4116950,41
431695,4316956,43
431697,4316972,43
351700,3517000,35
251700,2517001,25
291700,2917003,29
431700,4317004,43
421700,4217006,42
171700,1717008,17
411700,4117008,41
311700,3117009,31
411705,4117057,41
251710,2517100,25
291710,2917102,29
431710,4317103,43
521710,5217104,52
421710,4217105,42
411710,4117107,41
311710,3117108,31
351710,3517109,35
421715,4217154,42
291720,2917201,29
431720,4317202,43
521720,5217203,52
421720,4217204,42
171720,1717206,17
411720,4117206,41
311720,3117207,31
351720,3517208,35
251720,2517209,25
411721,4117214,41
411722,4117222,41
431725,4317251,43
421725,4217253,42
411725,4117255,41
411727,4117271,41
411729,4117297,41
291730,2917300,29
431730,4317301,43
521730,5217302,52
421730,4217303,42
411730,4117305,41
311730,3117306,31
351730,3517307,35
291733,2917334,29
291735,2917359,29
431740,4317400,43
521740,5217401,52
421740,4217402,42
411740,4117404,41
311740,3117405,31
351740,3517406,35
251740,2517407,25
291740,2917409,29
411745,4117453,41
421750,4217501,42
171750,1717503,17
411750,4117503,41
311750,3117504,31
351750,3517505,35
291750,2917508,29
431750,4317509,43
421755,4217550,42
431755,4317558,43
421760,4217600,42
411760,4117602,41
311760,3117603,31
351760,3517604,35
291760,2917607,29
431760,4317608,43
521760,5217609,52
411770,4117701,41
311770,3117702,31
351770,3517703,35
291770,2917706,29
431770,4317707,43
521770,5217708,52
421770,4217709,42
431775,4317756,43
421775,4217758,42
171780,1717800,17
411780,4117800,41
311780,3117801,31
351780,3517802,35
291780,2917805,29
431780,4317806,43
421780,4217808,42
311783,3117836,31
311787,3117876,31
311790,3117900,31
351790,3517901,35
291790,2917904,29
431790,4317905,43
421790,4217907,42
171790,1717909,17
411790,4117909,41
431795,4317954,43
421795,4217956,42
291800,2918001,29
431800,4318002,43
521800,5218003,52
421800,4218004,42
171800,1718006,17
411800,4118006,41
311800,3118007,31
351800,3518008,35
431805,4318051,43
521805,5218052,52
291810,2918100,29
431810,4318101,43
521810,5218102,52
421810,4218103,42
411810,4118105,41
311810,3118106,31
351810,3518107,35
431820,4318200,43
421820,4218202,42
171820,1718204,17
411820,4118204,41
311820,3118205,31
351820,3518206,35
291820,2918209,29
421825,4218251,42
521830,5218300,52
421830,4218301,42
171830,1718303,17
411830,4118303,41
311830,3118304,31
351830,3518305,35
291830,2918308,29
431830,4318309,43
421835,4218350,42
291835,2918357,29
521839,5218391,52
421840,4218400,42
171840,1718402,17
411840,4118402,41
311840,3118403,31
351840,3518404,35
291840,2918407,29
431840,4318408,43
431842,4318424,43
431843,4318432,43
431844,4318440,43
171845,1718451,17
411845,4118451,41
291845,2918456,29
431845,4318457,43
431846,4318465,43
431848,4318481,43
431849,4318499,43
171850,1718501,17
411850,4118501,41
311850,3118502,31
351850,3518503,35
291850,2918506,29
431850,4318507,43
521850,5218508,52
421850,4218509,42
171855,1718550,17
291855,2918555,29
411860,4118600,41
311860,3118601,31
351860,3518602,35
291860,2918605,29
431860,4318606,43
521860,5218607,52
421860,4218608,42
431861,4318614,43
431862,4318622,43
171865,1718659,17
311870,3118700,31
351870,3518701,35
291870,2918704,29
431870,4318705,43
521870,5218706,52
421870,4218707,42
171870,1718709,17
411870,4118709,41
291875,2918753,29
421875,4218756,42
171875,1718758,17
521878,5218789,52
351880,3518800,35
291880,2918803,29
431880,4318804,43
521880,5218805,52
421880,4218806,42
171880,1718808,17
411880,4118808,41
311880,3118809,31
171884,1718840,17
421885,4218855,42
411885,4118857,41
351885,3518859,35
171886,1718865,17
171888,1718881,17
171889,1718899,17
291890,2918902,29
431890,4318903,43
521890,5218904,52
421890,4218905,42
171890,1718907,17
411890,4118907,41
311890,3118908,31
351890,3518909,35
421895,4218954,42
431900,4319000,43
521900,5219001,52
421900,4219002,42
171900,1719004,17
411900,4119004,41
311900,3119005,31
351900,3519006,35
291900,2919009,29
351905,3519055,35
291905,2919058,29
351907,3519071,35
521910,5219100,52
421910,4219101,42
411910,4119103,41
311910,3119104,31
351910,3519105,35
291910,2919108,29
431910,4319109,43
431912,4319125,43
421915,4219150,42
411915,4119152,41
291915,2919157,29
431915,4319158,43
421917,4219176,42
421920,4219200,42
411920,4119202,41
311920,3119203,31
351920,3519204,35
291920,2919207,29
431920,4319208,43
521920,5219209,52
411925,4119251,41
351925,3519253,35
521925,5219258,52
411930,4119301,41
311930,3119302,31
351930,3519303,35
291930,2919306,29
431930,4319307,43
521930,5219308,52
421930,4219309,42
431935,4319356,43
521935,5219357,52
421935,4219358,42
431936,4319364,43
431937,4319372,43
411940,4119400,41
311940,3119401,31
351940,3519402,35
291940,2919405,29
431940,4319406,43
521940,5219407,52
421940,4219408,42
521945,5219456,52
311950,3119500,31
351950,3519501,35
291950,2919504,29
431950,4319505,43
521950,5219506,52
421950,4219507,42
411950,4119509,41
291955,2919553,29
351960,3519600,35
291960,2919603,29
431960,4319604,43
521960,5219605,52
421960,4219606,42
411960,4119608,41
311960,3119609,31
411965,4119657,41
291970,2919702,29
431970,4319703,43
521970,5219704,52
421970,4219705,42
411970,4119707,41
311970,3119708,31
351970,3519709,35
431971,4319711,43
521971,5219712,52
431973,4319737,43
521973,5219738,52
431975,4319752,43
521975,5219753,52
291980,2919801,29
431980,4319802,43
521980,5219803,52
411980,4119806,41
311980,3119807,31
351980,3519808,35
421985,4219853,42
291990,2919900,29
431990,4319901,43
521990,5219902,52
411990,4119905,41
311990,3119906,31
351990,3519907,35
291992,2919926,29
411995,4119954,41
311995,3119955,31
291995,2919959,29
422000,4220000,42
172000,1720002,17
412000,4120002,41
312000,3120003,31
352000,3520004,35
292000,2920007,29
432000,4320008,43
522000,5220009,52
522005,5220058,52
172010,1720101,17
412010,4120101,41
312010,3120102,31
352010,3520103,35
292010,2920106,29
432010,4320107,43
522010,5220108,52
172015,1720150,17
412015,4120150,41
312015,3120151,31
522015,5220157,52
172020,1720200,17
412020,4120200,41
312020,3120201,31
352020,3520202,35
292020,2920205,29
432020,4320206,43
522020,5220207,52
432023,4320230,43
172025,1720259,17
432026,4320263,43
522026,5220264,52
522028,5220280,52
312030,3120300,31
352030,3520301,35
292030,2920304,29
432030,4320305,43
172030,1720309,17
412030,4120309,41
432032,4320321,43
412033,4120333,41
432035,4320354,43
412035,4120358,41
352040,3520400,35
292040,2920403,29
432040,4320404,43
522040,5220405,52
412040,4120408,41
312040,3120409,31
352042,3520426,35
352044,3520442,35
292045,2920452,29
432045,4320453,43
522045,5220454,52
172049,1720499,17
292050,2920502,29
432050,4320503,43
522050,5220504,52
412050,4120507,41
312050,3120508,31
352050,3520509,35
432055,4320552,43
432057,4320578,43
292060,2920601,29
432060,4320602,43
522060,5220603,52
412060,4120606,41
312060,3120607,31
352060,3520608,35
432065,4320651,43
172065,1720655,17
412065,4120655,41
432067,4320677,43
522068,5220686,52
292070,2920700,29
432070,4320701,43
522070,5220702,52
412070,4120705,41
312070,3120706,31
352070,3520707,35
432080,4320800,43
172080,1720804,17
412080,4120804,41
312080,3120805,31
352080,3520806,35
292080,2920809,29
312083,3120839,31
172085,1720853,17
412085,4120853,41
432085,4320859,43
312087,3120870,31
172090,1720903,17
412090,4120903,41
312090,3120904,31
352090,3520905,35
292090,2920908,29
432090,4320909,43
172093,1720937,17
172097,1720978,17
172100,1721000,17
412100,4121000,41
312100,3121001,31
352100,3521002,35
292100,2921005,29
432100,4321006,43
522100,5221007,52
292105,2921054,29
522108,5221080,52
312110,3121100,31
352110,3521101,35
292110,2921104,29
432110,4321105,43
172110,1721109,17
412110,4121109,41
352115,3521150,35
522119,5221197,52
352120,3521200,35
292120,2921203,29
432120,4321204,43
172120,1721208,17
412120,4121208,41
312120,3121209,31
172125,1721257,17
412125,4121257,41
312125,3121258,31
292130,2921302,29
432130,4321303,43
522130,5221304,52
172130,1721307,17
412130,4121307,41
312130,3121308,31
352130,3521309,35
432132,4321329,43
432135,4321352,43
412135,4121356,41
292140,2921401,29
432140,4321402,43
522140,5221403,52
412140,4121406,41
312140,3121407,31
352140,3521408,35
432143,4321436,43
292145,2921450,29
432145,4321451,43
522145,5221452,52
432146,4321469,43
432147,4321477,43
432149,4321493,43
292150,2921500,29
432150,4321501,43
522150,5221502,52
412150,4121505,41
312150,3121506,31
352150,3521507,35
522155,5221551,52
522157,5221577,52
432160,4321600,43
522160,5221601,52
412160,4121604,41
312160,3121605,31
352160,3521606,35
292160,2921609,29
432162,4321626,43
432163,4321634,43
432166,4321667,43
522170,5221700,52
412170,4121703,41
312170,3121704,31
352170,3521705,35
292170,2921708,29
432170,4321709,43
412175,4121752,41
412180,4121802,41
312180,3121803,31
352180,3521804,35
292180,2921807,29
432180,4321808,43
522180,5221809,52
432183,4321832,43
432185,4321857,43
522185,5221858,52
412190,4121901,41
312190,3121902,31
352190,3521903,35
292190,2921906,29
432190,4321907,43
522190,5221908,52
432195,4321956,43
352200,3522000,35
292200,2922003,29
432200,4322004,43
522200,5222005,52
412200,4122008,41
312200,3122009,31
292205,2922052,29
522205,5222054,52
172208,1722081,17
292210,2922102,29
432210,4322103,43
172210,1722107,17
412210,4122107,41
312210,3122108,31
352210,3522109,35
432215,4322152,43
412215,4122156,41
352215,3522158,35
412217,4122172,41
432218,4322186,43
292220,2922201,29
432220,4322202,43
522220,5222203,52
412220,4122206,41
312220,3122207,31
352220,3522208,35
292225,2922250,29
432225,4322251,43
292230,2922300,29
432230,4322301,43
522230,5222302,52
412230,4122305,41
312230,3122306,31
352230,3522307,35
432232,4322327,43
432234,4322343,43
432235,4322350,43
312235,3122355,31
432237,4322376,43
432240,4322400,43
412240,4122404,41
312240,3122405,31
352240,3522406,35
292240,2922409,29
312245,3122454,31
312247,3122470,31
412250,4122503,41
312250,3122504,31
352250,3522505,35
292250,2922508,29
432250,4322509,43
432252,4322525,43
432253,4322533,43
432254,4322541,43
432255,4322558,43
412260,4122602,41
312260,3122603,31
352260,3522604,35
292260,2922607,29
432260,4322608,43
412265,4122651,41
352265,3522653,35
292265,2922656,29
412270,4122701,41
312270,3122702,31
352270,3522703,35
292270,2922706,29
432270,4322707,43
292273,2922730,29
292275,2922755,29
412280,4122800,41
312280,3122801,31
352280,3522802,35
292280,2922805,29
432280,4322806,43
292285,2922854,29
432285,4322855,43
312290,3122900,31
352290,3522901,35
292290,2922904,29
432290,4322905,43
412290,4122909,41
292300,2923001,29
432300,4323002,43
412300,4123006,41
312300,3123007,31
352300,3523008,35
292303,2923035,29
292305,2923050,29
292310,2923100,29
432310,4323101,43
412310,4123105,41
312310,3123106,31
352310,3523107,35
432320,4323200,43
412320,4123204,41
312320,3123205,31
352320,3523206,35
292320,2923209,29
412330,4123303,41
312330,3123304,31
352330,3523305,35
292330,2923308,29
432330,4323309,43
292335,2923357,29
432335,4323358,43
412340,4123402,41
312340,3123403,31
352340,3523404,35
292340,2923407,29
432340,4323408,43
432345,4323457,43
412350,4123501,41
312350,3123502,31
352350,3523503,35
292350,2923506,29
432350,4323507,43
312352,3123528,31
412360,4123600,41
312360,3123601,31
352360,3523602,35
292360,2923605,29
432360,4323606,43
312370,3123700,31
352370,3523701,35
292370,2923704,29
432370,4323705,43
412370,4123709,41
432375,4323754,43
432377,4323770,43
352380,3523800,35
292380,2923803,29
432380,4323804,43
412380,4123808,41
312380,3123809,31
412382,4123824,41
412385,4123857,41
312385,3123858,31
292390,2923902,29
412390,4123907,41
312390,3123908,31
352390,3523909,35
412395,4123956,41
412400,4124004,41
312400,3124005,31
352400,3524006,35
292400,2924009,29
412402,4124020,41
412405,4124053,41
292405,2924058,29
412410,4124103,41
312410,3124104,31
352410,3524105,35
292410,2924108,29
412420,4124202,41
312420,3124203,31
352420,3524204,35
292420,2924207,29
412430,4124301,41
312430,3124302,31
352430,3524303,35
292430,2924306,29
412440,4124400,41
312440,3124401,31
352440,3524402,35
292440,2924405,29
312450,3124500,31
352450,3524501,35
292450,2924504,29
412450,4124509,41
352460,3524600,35
292460,2924603,29
412460,4124608,41
312460,3124609,31
292465,2924652,29
292467,2924678,29
292470,2924702,29
412470,4124707,41
312470,3124708,31
352470,3524709,35
292480,2924801,29
412480,4124806,41
312480,3124807,31
352480,3524808,35
292490,2924900,29
412490,4124905,41
312490,3124906,31
352490,3524907,35
412500,4125001,41
312500,3125002,31
352500,3525003,35
292500,2925006,29
412510,4125100,41
312510,3125101,31
352510,3525102,35
292510,2925105,29
312520,3125200,31
352520,3525201,35
292520,2925204,29
412520,4125209,41
292525,2925253,29
352530,3525300,35
292530,2925303,29
412530,4125308,41
312530,3125309,31
412535,4125357,41
292540,2925402,29
412540,4125407,41
312540,3125408,31
352540,3525409,35
412545,4125456,41
292550,2925501,29
412550,4125506,41
312550,3125507,31
352550,3525508,35
412555,4125555,41
292560,2925600,29
412560,4125605,41
312560,3125606,31
352560,3525607,35
412570,4125704,41
312570,3125705,31
352570,3525706,35
292570,2925709,29
412575,4125753,41
292575,2925758,29
412580,4125803,41
312580,3125804,31
352580,3525805,35
292580,2925808,29
352585,3525854,35
412590,4125902,41
312590,3125903,31
352590,3525904,35
292590,2925907,29
292593,2925931,29
312595,3125952,31
292595,2925956,29
312600,3126000,31
352600,3526001,35
292600,2926004,29
412600,4126009,41
352610,3526100,35
292610,2926103,29
412610,4126108,41
312610,3126109,31
292620,2926202,29
412620,4126207,41
312620,3126208,31
352620,3526209,35
412625,4126256,41
412627,4126272,41
292630,2926301,29
412630,4126306,41
312630,3126307,31
352630,3526308,35
412635,4126355,41
292640,2926400,29
412640,4126405,41
312640,3126406,31
352640,3526407,35
412650,4126504,41
312650,3126505,31
352650,3526506,35
292650,2926509,29
412660,4126603,41
312660,3126604,31
352660,3526605,35
292660,2926608,29
412665,4126652,41
292665,2926657,29
412667,4126678,41
412670,4126702,41
312670,3126703,31
352670,3526704,35
292670,2926707,29
312675,3126752,31
412680,4126801,41
312680,3126802,31
352680,3526803,35
292680,2926806,29
412690,4126900,41
312690,3126901,31
352690,3526902,35
292690,2926905,29
312695,3126950,31
292700,2927002,29
412700,4127007,41
312700,3127008,31
352700,3527009,35
312705,3127057,31
312707,3127073,31
292710,2927101,29
412710,4127106,41
312710,3127107,31
352710,3527108,35
292720,2927200,29
412720,4127205,41
312720,3127206,31
352720,3527207,35
352725,3527256,35
412730,4127304,41
312730,3127305,31
352730,3527306,35
292730,2927309,29
312733,3127339,31
312735,3127354,31
312737,3127370,31
312738,3127388,31
412740,4127403,41
312740,3127404,31
352740,3527405,35
292740,2927408,29
412750,4127502,41
312750,3127503,31
352750,3527504,35
292750,2927507,29
412760,4127601,41
312760,3127602,31
352760,3527603,35
292760,2927606,29
412770,4127700,41
312770,3127701,31
352770,3527702,35
292770,2927705,29
312780,3127800,31
352780,3527801,35
292780,2927804,29
412780,4127809,41
412785,4127858,41
412788,4127882,41
352790,3527900,35
292790,2927903,29
412790,4127908,41
312790,3127909,31
412795,4127957,41
412796,4127965,41
292800,2928000,29
412800,4128005,41
312800,3128006,31
352800,3528007,35
292805,2928059,29
412810,4128104,41
312810,3128105,31
352810,3528106,35
292810,2928109,29
412820,4128203,41
312820,3128204,31
352820,3528205,35
292820,2928208,29
312825,3128253,31
412830,4128302,41
312830,3128303,31
352830,3528304,35
292830,2928307,29
412840,4128401,41
312840,3128402,31
352840,3528403,35
292840,2928406,29
412850,4128500,41
312850,3128501,31
352850,3528502,35
292850,2928505,29
412853,4128534,41
412855,4128559,41
312860,3128600,31
352860,3528601,35
292860,2928604,29
412860,4128609,41
412862,4128625,41
412863,4128633,41
